"id","artist","artist_wikilink","birthplace","birth_osm","residence","res_osm","birthyear","band"
"2014_2_1","J.E.M","sv.wikipedia.org/wiki/J.E.M_(musikgrupp)","Linköping","{\""place_id\"":\""113889\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""20975578\"",\""boundingbox\"":[\""58.2498135\"",\""58.5698135\"",\""15.4645252\"",\""15.7845252\""],\""lat\"":\""58.4098135\"",\""lon\"":\""15.6245252\"",\""display_name\"":\""Linköping, Linköpings kommun, Östergötlands län, Landskapet Östergötland, Östergötlands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.50784622341982,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Linköping","{\""place_id\"":\""113889\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""20975578\"",\""boundingbox\"":[\""58.2498135\"",\""58.5698135\"",\""15.4645252\"",\""15.7845252\""],\""lat\"":\""58.4098135\"",\""lon\"":\""15.6245252\"",\""display_name\"":\""Linköping, Linköpings kommun, Östergötlands län, Landskapet Östergötland, Östergötlands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.50784622341982,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","2012","1"
"2014_2_2","The Refreshments","sv.wikipedia.org/wiki/The_Refreshments","Gävle","{\""place_id\"":\""145238\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""27432055\"",\""boundingbox\"":[\""60.5150132\"",\""60.8350132\"",\""16.9867019\"",\""17.3067019\""],\""lat\"":\""60.6750132\"",\""lon\"":\""17.1467019\"",\""display_name\"":\""Gävle, Gävle kommun, Gästrikland, Gävleborgs län, Norrland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.65754605739515,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Gävle","{\""place_id\"":\""145238\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""27432055\"",\""boundingbox\"":[\""60.5150132\"",\""60.8350132\"",\""16.9867019\"",\""17.3067019\""],\""lat\"":\""60.6750132\"",\""lon\"":\""17.1467019\"",\""display_name\"":\""Gävle, Gävle kommun, Gästrikland, Gävleborgs län, Norrland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.65754605739515,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1989","1"
"2014_2_3","Manda","sv.wikipedia.org/wiki/Manda_Nils%C3%A9nius","Bjärred","{\""place_id\"":\""249562\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""55102316\"",\""boundingbox\"":[\""55.6821863\"",\""55.7621863\"",\""12.9816436\"",\""13.0616436\""],\""lat\"":\""55.7221863\"",\""lon\"":\""13.0216436\"",\""display_name\"":\""Bjärred, Lomma kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.43516713207519,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Bjärred","{\""place_id\"":\""249562\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""55102316\"",\""boundingbox\"":[\""55.6821863\"",\""55.7621863\"",\""12.9816436\"",\""13.0616436\""],\""lat\"":\""55.7221863\"",\""lon\"":\""13.0216436\"",\""display_name\"":\""Bjärred, Lomma kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.43516713207519,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","1994","0"
"2014_2_4","Panetoz","sv.wikipedia.org/wiki/Panetoz"," Jordbro","{\""place_id\"":\""1261842\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""304051622\"",\""boundingbox\"":[\""59.1023991\"",\""59.1823991\"",\""18.0917918\"",\""18.1717918\""],\""lat\"":\""59.1423991\"",\""lon\"":\""18.1317918\"",\""display_name\"":\""Jordbro, Haninge kommun, Landskapet Södermanland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.45025131828771,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Jordbro","{\""place_id\"":\""1261842\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""304051622\"",\""boundingbox\"":[\""59.1023991\"",\""59.1823991\"",\""18.0917918\"",\""18.1717918\""],\""lat\"":\""59.1423991\"",\""lon\"":\""18.1317918\"",\""display_name\"":\""Jordbro, Haninge kommun, Landskapet Södermanland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.45025131828771,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","2001","1"
"2014_2_5","Pink Pistols","sv.wikipedia.org/wiki/Pink_Pistols","Höganäs","{\""place_id\"":\""116079\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""21528692\"",\""boundingbox\"":[\""56.1628916\"",\""56.2428916\"",\""12.5102009\"",\""12.5902009\""],\""lat\"":\""56.2028916\"",\""lon\"":\""12.5502009\"",\""display_name\"":\""Höganäs, Höganäs kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Helsingborg","{\""place_id\"":\""109109\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""15412058\"",\""boundingbox\"":[\""55.8841984\"",\""56.2041984\"",\""12.5440684\"",\""12.8640684\""],\""lat\"":\""56.0441984\"",\""lon\"":\""12.7040684\"",\""display_name\"":\""Helsingborg, Helsingborgs kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.49196663985416,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","2013","1"
"2014_2_7","Little Great Things","sv.wikipedia.org/wiki/Little_Great_Things","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","2009","1"
"2014_3_1","Outtrigger","sv.wikipedia.org/wiki/Outtrigger","Helsingborg","{\""place_id\"":\""109109\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""15412058\"",\""boundingbox\"":[\""55.8841984\"",\""56.2041984\"",\""12.5440684\"",\""12.8640684\""],\""lat\"":\""56.0441984\"",\""lon\"":\""12.7040684\"",\""display_name\"":\""Helsingborg, Helsingborgs kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.49196663985416,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Helsingborg","{\""place_id\"":\""109109\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""15412058\"",\""boundingbox\"":[\""55.8841984\"",\""56.2041984\"",\""12.5440684\"",\""12.8640684\""],\""lat\"":\""56.0441984\"",\""lon\"":\""12.7040684\"",\""display_name\"":\""Helsingborg, Helsingborgs kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.49196663985416,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","2009","1"
"2014_3_2","Eko","sv.wikipedia.org/wiki/Eko_(musikgrupp)","Skellefteå","{\""place_id\"":\""4890203\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""560126199\"",\""boundingbox\"":[\""64.7120185\"",\""64.7920185\"",\""20.919339\"",\""20.999339\""],\""lat\"":\""64.7520185\"",\""lon\"":\""20.959339\"",\""display_name\"":\""Skellefteå, Skellefteå kommun, Västerbottens län, Norrland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","2013","1"
"2014_3_3","Oscar Zia","sv.wikipedia.org/wiki/Oscar_Zia","Holmeja, Svedala kommun","{\""place_id\"":\""699700\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""257107482\"",\""boundingbox\"":[\""55.5349328\"",\""55.5749328\"",\""13.253687\"",\""13.293687\""],\""lat\"":\""55.5549328\"",\""lon\"":\""13.273687\"",\""display_name\"":\""Holmeja, Svedala kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""village\"",\""importance\"":0.53367496645424,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","Svedala","{\""place_id\"":\""269472\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""68707953\"",\""boundingbox\"":[\""55.4752421\"",\""55.5552421\"",\""13.1984358\"",\""13.2784358\""],\""lat\"":\""55.5152421\"",\""lon\"":\""13.2384358\"",\""display_name\"":\""Svedala, Svedala kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","1996","0"
"2014_3_6","CajsaStina Åkerström","sv.wikipedia.org/wiki/CajsaStina_%C3%85kerstr%C3%B6m","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Halltorp","{\""place_id\"":\""7466839\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""828574606\"",\""boundingbox\"":[\""56.4797087\"",\""56.5197087\"",\""16.0830741\"",\""16.1230741\""],\""lat\"":\""56.4997087\"",\""lon\"":\""16.1030741\"",\""display_name\"":\""Halltorp, Kalmar kommun, Kalmar län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""hamlet\"",\""importance\"":0.38810883699101,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","1967","0"
"2014_3_7","Ace Wilder","sv.wikipedia.org/wiki/Ace_Wilder","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1982","0"
"2014_3_8","Dr. Alban & Jessica Folcker","sv.wikipedia.org/wiki/Dr._Alban & sv.wikipedia.org/wiki/Jessica_Folcker","Oguta, Imo, Nigeria","{\""place_id\"":\""4572645\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""501505026\"",\""boundingbox\"":[\""5.68\"",\""5.72\"",\""6.78\"",\""6.82\""],\""lat\"":\""5.7\"",\""lon\"":\""6.8\"",\""display_name\"":\""Oguta, Imo, Nigeria\"",\""class\"":\""place\"",\""type\"":\""village\"",\""importance\"":0.605,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","Östermalm","{\""place_id\"":\""525272\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""200991669\"",\""boundingbox\"":[\""59.316723\"",\""59.356723\"",\""18.0659178\"",\""18.1059178\""],\""lat\"":\""59.336723\"",\""lon\"":\""18.0859178\"",\""display_name\"":\""Östermalm, Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""suburb\"",\""importance\"":0.52008459833806,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","1957","1"
"2014_4_2","I.D.A","sv.wikipedia.org/wiki/I.D.A","Avesta","{\""place_id\"":\""146765\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""28899227\"",\""boundingbox\"":[\""60.1069553\"",\""60.1869553\"",\""16.1426996\"",\""16.2226996\""],\""lat\"":\""60.1469553\"",\""lon\"":\""16.1826996\"",\""display_name\"":\""Avesta, Avesta kommun, Dalecarlia, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Avesta","{\""place_id\"":\""146765\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""28899227\"",\""boundingbox\"":[\""60.1069553\"",\""60.1869553\"",\""16.1426996\"",\""16.2226996\""],\""lat\"":\""60.1469553\"",\""lon\"":\""16.1826996\"",\""display_name\"":\""Avesta, Avesta kommun, Dalecarlia, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","1985","0"
"2014_4_4","Ammotrack","sv.wikipedia.org/wiki/Ammotrack","Skövde","{\""place_id\"":\""121941\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25508588\"",\""boundingbox\"":[\""58.3498453\"",\""58.4298453\"",\""13.8043792\"",\""13.8843792\""],\""lat\"":\""58.3898453\"",\""lon\"":\""13.8443792\"",\""display_name\"":\""Skövde, Skövde kommun, Västra Götalands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Skövde","{\""place_id\"":\""121941\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25508588\"",\""boundingbox\"":[\""58.3498453\"",\""58.4298453\"",\""13.8043792\"",\""13.8843792\""],\""lat\"":\""58.3898453\"",\""lon\"":\""13.8443792\"",\""display_name\"":\""Skövde, Skövde kommun, Västra Götalands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","2004","1"
"2014_4_5","Josef Johansson","sv.wikipedia.org/wiki/Josef_Johansson","Tunisien","{\""place_id\"":\""3951402\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""424317315\"",\""boundingbox\"":[\""26.3439408\"",\""41.3439408\"",\""1.900138\"",\""16.900138\""],\""lat\"":\""33.8439408\"",\""lon\"":\""9.400138\"",\""display_name\"":\""Tunesien\"",\""class\"":\""place\"",\""type\"":\""country\"",\""importance\"":0.74789507791365,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_boundary_administrative.p.20.png\""}","Vårby","{\""place_id\"":\""4071553\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""443097954\"",\""boundingbox\"":[\""59.2456026\"",\""59.2856026\"",\""17.8539829\"",\""17.8939829\""],\""lat\"":\""59.2656026\"",\""lon\"":\""17.8739829\"",\""display_name\"":\""Vårby, Huddinge kommun, Landskapet Södermanland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""suburb\"",\""importance\"":0.36,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","1993","0"
"2014_4_7","Ellinore Holmer","sv.wikipedia.org/wiki/Ellinore_Holmer","Hudiksvall","{\""place_id\"":\""146150\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""27557254\"",\""boundingbox\"":[\""61.6882737\"",\""61.7682737\"",\""17.0647086\"",\""17.1447086\""],\""lat\"":\""61.7282737\"",\""lon\"":\""17.1047086\"",\""display_name\"":\""Hudiksvall, Hudiksvalls kommun, Gävleborgs län, Landskapet Hälsingland, Gävleborgs län, Norrland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.56472128013382,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Hudiksvall","{\""place_id\"":\""146150\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""27557254\"",\""boundingbox\"":[\""61.6882737\"",\""61.7682737\"",\""17.0647086\"",\""17.1447086\""],\""lat\"":\""61.7282737\"",\""lon\"":\""17.1047086\"",\""display_name\"":\""Hudiksvall, Hudiksvalls kommun, Gävleborgs län, Landskapet Hälsingland, Gävleborgs län, Norrland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.56472128013382,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","1989","0"
